2020-09-08 18:01:37.762576|26.7|28.4|944.5
2020-09-08 18:01:42.892037|26.7|28.4|944.5
2020-09-08 18:01:48.025244|26.7|28.4|944.5
2020-09-08 18:01:53.158871|26.7|28.5|944.5
2020-09-08 18:01:58.288820|26.7|28.5|944.5
2020-09-08 18:02:03.417679|26.7|28.4|944.5
2020-09-08 18:02:08.551508|26.7|28.7|944.5
2020-09-08 18:02:13.683616|26.7|28.4|944.5
2020-09-08 18:02:18.816968|26.7|28.6|944.5
2020-09-08 18:02:23.947792|26.7|28.4|944.5
2020-09-08 18:02:29.079998|26.7|28.8|944.5
2020-09-08 18:02:34.215837|26.7|28.6|944.4
2020-09-08 18:02:39.346091|26.7|28.5|944.5
2020-09-08 18:02:44.474788|26.7|28.8|944.5
2020-09-08 18:02:49.603384|26.7|28.7|944.5
2020-09-08 18:02:54.732646|26.7|28.6|944.5
2020-09-08 18:02:59.861875|26.7|28.8|944.5
2020-09-08 18:03:04.991933|26.7|28.8|944.5
2020-09-08 18:03:10.124427|26.7|28.8|944.5
2020-09-08 18:03:15.259299|26.7|28.8|944.5
2020-09-08 18:03:20.388679|26.7|28.8|944.5
2020-09-08 18:03:25.517372|26.7|28.7|944.5
2020-09-08 18:03:30.646543|26.7|28.9|944.5
2020-09-08 18:03:35.775451|26.7|28.8|944.5
2020-09-08 18:03:40.904529|26.7|28.8|944.5
2020-09-08 18:03:46.038434|26.7|28.7|944.5
2020-09-08 18:03:51.168867|26.7|28.5|944.5
2020-09-08 18:03:56.302876|26.7|28.8|944.5
2020-09-08 18:04:01.431753|26.7|28.7|944.5
2020-09-08 18:04:06.565959|26.7|28.7|944.5
2020-09-08 18:04:11.695322|26.6|29.0|944.5
2020-09-08 18:04:16.824185|26.6|28.7|944.5
2020-09-08 18:04:21.954464|26.6|28.8|944.5
2020-09-08 18:04:27.091353|26.6|29.0|944.5
2020-09-08 18:04:32.228881|26.6|29.1|944.5
2020-09-08 18:04:37.361940|26.6|29.3|944.5
2020-09-08 18:04:42.493854|26.6|28.7|944.5
2020-09-08 18:04:47.624668|26.6|28.7|944.5
2020-09-08 18:04:52.754136|26.6|28.9|944.5
2020-09-08 18:04:57.878832|26.6|28.9|944.5
2020-09-08 18:05:03.011536|26.6|28.6|944.5
2020-09-08 18:05:08.145556|26.6|29.1|944.5
2020-09-08 18:05:13.283164|26.6|29.0|944.5
2020-09-08 18:05:18.413565|26.6|29.1|944.5
2020-09-08 18:05:23.542850|26.6|28.9|944.5
2020-09-08 18:05:28.672664|26.6|29.0|944.5
2020-09-08 18:05:33.801547|26.6|28.9|944.5
2020-09-08 18:05:38.934083|26.6|28.8|944.5
2020-09-08 18:05:44.069396|26.6|29.1|944.5
2020-09-08 18:05:49.207412|26.6|29.0|944.5
2020-09-08 18:05:54.339392|26.6|28.9|944.5
2020-09-08 18:05:59.469632|26.6|28.8|944.5
2020-09-08 18:06:04.598487|26.6|28.9|944.5
2020-09-08 18:06:09.731102|26.6|28.9|944.5
2020-09-08 18:06:14.864333|26.6|29.0|944.5
2020-09-08 18:06:19.996637|26.6|29.0|944.5
2020-09-08 18:06:25.128872|26.6|28.9|944.5
2020-09-08 18:06:30.264267|26.6|28.7|944.5
2020-09-08 18:06:35.396621|26.6|29.1|944.5
2020-09-08 18:06:40.525634|26.6|28.8|944.5
2020-09-08 18:06:45.658330|26.6|28.9|944.5
2020-09-08 18:06:50.786848|26.6|29.4|944.5
2020-09-08 18:06:55.915581|26.6|29.4|944.5
2020-09-08 18:07:01.051339|26.6|29.2|944.5
2020-09-08 18:07:06.188083|26.6|29.1|944.5
2020-09-08 18:07:11.319103|26.6|29.1|944.5
2020-09-08 18:07:16.453671|26.6|29.1|944.5
2020-09-08 18:07:21.588050|26.6|28.8|944.5
2020-09-08 18:07:26.720644|26.6|29.2|944.5
2020-09-08 18:07:31.853331|26.6|28.9|944.5
2020-09-08 18:07:36.985807|26.6|29.1|944.5
2020-09-08 18:07:42.119664|26.6|29.2|944.5
2020-09-08 18:07:47.257357|26.6|29.0|944.5
2020-09-08 18:07:52.386178|26.6|29.0|944.5
2020-09-08 18:07:57.514842|26.6|29.0|944.5
2020-09-08 18:08:02.649236|26.6|28.6|944.5
2020-09-08 18:08:07.781186|26.6|28.7|944.5
2020-09-08 18:08:12.912842|26.6|28.9|944.5
2020-09-08 18:08:18.048569|26.6|28.9|944.6
2020-09-08 18:08:23.178858|26.6|29.2|944.5
2020-09-08 18:08:28.308871|26.6|28.8|944.5
2020-09-08 18:08:33.441929|26.6|28.9|944.5
2020-09-08 18:08:38.570879|26.6|28.8|944.5
2020-09-08 18:08:43.698862|26.6|28.6|944.5
2020-09-08 18:08:48.831235|26.6|28.8|944.5
2020-09-08 18:08:53.961996|26.6|28.6|944.5
2020-09-08 18:08:59.097832|26.6|28.7|944.5
2020-09-08 18:09:04.236508|26.5|28.8|944.5
2020-09-08 18:09:09.365249|26.6|28.7|944.6
2020-09-08 18:09:14.497141|26.6|28.8|944.5
2020-09-08 18:09:19.629089|26.6|28.7|944.5
2020-09-08 18:09:24.758812|26.5|28.7|944.5
2020-09-08 18:09:29.890478|26.6|28.8|944.5
2020-09-08 18:09:35.025589|26.6|28.7|944.5
2020-09-08 18:09:40.158861|26.5|29.0|944.6
2020-09-08 18:09:45.288459|26.6|28.8|944.5
2020-09-08 18:09:50.417125|26.6|29.1|944.5
2020-09-08 18:09:55.550774|26.6|29.8|944.6
2020-09-08 18:10:00.683121|26.6|29.2|944.5
2020-09-08 18:10:05.817344|26.6|28.9|944.5
2020-09-08 18:10:10.948900|26.5|29.0|944.6
2020-09-08 18:10:16.084380|26.6|28.8|944.6
2020-09-08 18:10:21.218848|26.6|28.9|944.5
2020-09-08 18:10:26.347054|26.6|28.9|944.6
2020-09-08 18:10:31.475863|26.6|28.9|944.5
2020-09-08 18:10:36.604985|26.6|28.9|944.6
2020-09-08 18:10:41.736817|26.5|29.3|944.5
2020-09-08 18:10:46.868960|26.6|29.1|944.5
2020-09-08 18:10:51.998686|26.5|28.9|944.5
2020-09-08 18:10:57.134596|26.6|28.8|944.5
2020-09-08 18:11:02.266971|26.5|28.8|944.5
2020-09-08 18:11:07.395968|26.5|29.0|944.6
2020-09-08 18:11:12.524680|26.5|29.3|944.5
2020-09-08 18:11:17.653377|26.5|28.7|944.5
2020-09-08 18:11:22.782004|26.5|28.8|944.5
2020-09-08 18:11:27.912399|26.5|29.1|944.5
2020-09-08 18:11:33.046341|26.5|29.5|944.5
2020-09-08 18:11:38.168920|26.5|29.2|944.5
2020-09-08 18:11:43.301940|26.5|29.1|944.5
2020-09-08 18:11:48.430670|26.5|28.5|944.5
2020-09-08 18:11:53.567342|26.5|28.5|944.5
2020-09-08 18:11:58.701378|26.5|28.3|944.5
2020-09-08 18:12:03.830084|26.5|28.1|944.6
2020-09-08 18:12:08.962198|26.5|28.1|944.5
2020-09-08 18:12:14.095011|26.5|28.2|944.5
2020-09-08 18:12:19.228895|26.5|27.7|944.5
2020-09-08 18:12:24.359214|26.5|27.5|944.6
2020-09-08 18:12:29.493472|26.5|27.6|944.5
2020-09-08 18:12:34.625467|26.5|28.0|944.5
2020-09-08 18:12:39.754174|26.5|28.0|944.5
2020-09-08 18:12:44.883650|26.5|27.9|944.5
2020-09-08 18:12:50.016364|26.5|27.7|944.5
2020-09-08 18:12:55.148844|26.5|27.7|944.5
2020-09-08 18:13:00.281508|26.5|27.7|944.5
2020-09-08 18:13:05.412363|26.5|27.6|944.5
2020-09-08 18:13:10.541356|26.5|27.7|944.5
2020-09-08 18:13:15.669959|26.5|27.8|944.5
2020-09-08 18:13:20.798656|26.5|27.6|944.5
2020-09-08 18:13:25.927192|26.5|27.6|944.5
2020-09-08 18:13:31.061586|26.5|27.7|944.5
2020-09-08 18:13:36.196221|26.5|27.6|944.5
2020-09-08 18:13:41.323775|26.5|27.6|944.5
2020-09-08 18:13:46.452589|26.5|27.4|944.5
2020-09-08 18:13:51.581784|26.5|27.6|944.5
2020-09-08 18:13:56.710571|26.5|27.7|944.5
2020-09-08 18:14:01.838804|26.5|27.3|944.5
2020-09-08 18:14:06.967696|26.5|27.4|944.5
2020-09-08 18:14:12.100288|26.5|27.3|944.5
2020-09-08 18:14:17.234270|26.5|27.2|944.5
2020-09-08 18:14:22.366584|26.5|27.2|944.5
2020-09-08 18:14:27.495415|26.5|27.1|944.5
2020-09-08 18:14:32.624234|26.5|27.3|944.5
2020-09-08 18:14:37.753143|26.5|27.2|944.5
2020-09-08 18:14:42.882289|26.5|27.1|944.5
2020-09-08 18:14:48.015544|26.5|27.1|944.5
2020-09-08 18:14:53.148901|26.5|26.8|944.5
2020-09-08 18:14:58.285444|26.5|27.1|944.5
2020-09-08 18:15:03.413996|26.5|27.3|944.5
2020-09-08 18:15:08.549933|26.5|27.2|944.5
2020-09-08 18:15:13.683460|26.5|27.1|944.5
2020-09-08 18:15:18.812205|26.5|27.3|944.5
2020-09-08 18:15:23.939018|26.5|27.6|944.5
2020-09-08 18:15:29.075035|26.5|27.5|944.5
2020-09-08 18:15:34.210741|26.5|27.5|944.5
2020-09-08 18:15:39.338820|26.5|27.1|944.5
2020-09-08 18:15:44.468096|26.5|27.1|944.5
2020-09-08 18:15:49.598869|26.5|27.1|944.5
2020-09-08 18:15:54.731620|26.5|27.0|944.5
2020-09-08 18:15:59.860620|26.5|26.9|944.5
2020-09-08 18:16:04.990729|26.5|27.2|944.5
2020-09-08 18:16:10.123203|26.5|27.4|944.5
2020-09-08 18:16:15.258718|26.5|27.4|944.5
2020-09-08 18:16:20.387213|26.5|27.5|944.5
2020-09-08 18:16:25.515982|26.5|27.3|944.5
2020-09-08 18:16:30.644800|26.5|27.3|944.5
2020-09-08 18:16:35.775039|26.5|27.6|944.5
2020-09-08 18:16:40.898809|26.5|27.5|944.5
2020-09-08 18:16:46.036139|26.5|27.3|944.5
2020-09-08 18:16:51.168963|26.5|27.3|944.5
2020-09-08 18:16:56.299892|26.5|27.3|944.5
2020-09-08 18:17:01.428570|26.5|27.3|944.5
2020-09-08 18:17:06.557813|26.5|27.0|944.5
2020-09-08 18:17:11.686478|26.5|27.5|944.5
2020-09-08 18:17:16.812835|26.5|27.6|944.5
2020-09-08 18:17:21.946599|26.5|27.6|944.5
2020-09-08 18:17:27.078952|26.5|27.7|944.5
2020-09-08 18:17:32.207718|26.5|27.5|944.5
2020-09-08 18:17:37.338812|26.5|27.4|944.5
2020-09-08 18:17:42.465061|26.5|27.5|944.5
2020-09-08 18:17:47.593837|26.5|27.6|944.5
2020-09-08 18:17:52.722868|26.5|27.7|944.5
2020-09-08 18:17:57.852823|26.5|27.5|944.5
2020-09-08 18:18:02.985835|26.4|27.3|944.5
2020-09-08 18:18:08.119285|26.4|27.7|944.5
2020-09-08 18:18:13.255284|26.4|27.3|944.5
2020-09-08 18:18:18.383905|26.4|27.8|944.5
2020-09-08 18:18:23.519795|26.4|27.4|944.5
2020-09-08 18:18:28.646683|26.4|27.9|944.5
2020-09-08 18:18:33.775227|26.4|28.7|944.5
2020-09-08 18:18:38.904015|26.4|28.3|944.5
2020-09-08 18:18:44.036707|26.4|28.0|944.5
2020-09-08 18:18:49.163137|26.4|27.7|944.5
2020-09-08 18:18:54.288816|26.4|27.8|944.5
2020-09-08 18:18:59.417499|26.4|27.5|944.5
2020-09-08 18:19:04.544474|26.4|27.6|944.5
2020-09-08 18:19:09.677058|26.4|27.5|944.5
2020-09-08 18:19:14.809992|26.4|27.2|944.5
2020-09-08 18:19:19.938563|26.4|27.5|944.5
2020-09-08 18:19:25.068821|26.4|27.4|944.5
2020-09-08 18:19:30.200691|26.4|27.5|944.5
2020-09-08 18:19:35.328820|26.4|27.6|944.4
2020-09-08 18:19:40.458549|26.4|27.7|944.5
2020-09-08 18:19:45.587132|26.4|27.4|944.5
2020-09-08 18:19:50.715758|26.4|27.4|944.5
2020-09-08 18:19:55.844980|26.4|27.7|944.5
2020-09-08 18:20:00.978567|26.4|27.7|944.5
2020-09-08 18:20:06.108804|26.4|27.4|944.5
2020-09-08 18:20:11.236339|26.4|27.5|944.5
2020-09-08 18:20:16.358823|26.4|27.5|944.5
2020-09-08 18:20:21.489719|26.4|27.7|944.5
2020-09-08 18:20:26.616827|26.4|27.5|944.5
2020-09-08 18:20:31.749437|26.4|27.4|944.5
2020-09-08 18:20:36.878067|26.4|27.8|944.5
2020-09-08 18:20:42.010460|26.4|27.5|944.5
2020-09-08 18:20:47.147801|26.4|27.6|944.5
2020-09-08 18:20:52.271125|26.4|27.3|944.5
2020-09-08 18:20:57.397408|26.4|27.3|944.5
2020-09-08 18:21:02.524727|26.4|27.5|944.5
2020-09-08 18:21:07.648835|26.4|27.4|944.5
2020-09-08 18:21:12.780858|26.4|27.5|944.5
2020-09-08 18:21:17.913185|26.4|27.4|944.5
2020-09-08 18:21:23.045975|26.4|27.2|944.5
2020-09-08 18:21:28.179401|26.4|27.3|944.5
2020-09-08 18:21:33.309895|26.4|27.4|944.5
2020-09-08 18:21:38.438819|26.4|27.5|944.4
2020-09-08 18:21:43.571138|26.4|27.4|944.5
2020-09-08 18:21:48.704940|26.4|27.2|944.5
2020-09-08 18:21:53.833885|26.4|27.2|944.5
2020-09-08 18:21:58.966557|26.4|27.1|944.5
2020-09-08 18:22:04.098181|26.4|27.0|944.5
2020-09-08 18:22:09.228916|26.4|27.1|944.4
2020-09-08 18:22:14.359728|26.4|27.2|944.5
2020-09-08 18:22:19.494932|26.4|27.1|944.5
2020-09-08 18:22:24.624323|26.4|26.9|944.4
2020-09-08 18:22:29.753489|26.4|27.0|944.5
2020-09-08 18:22:34.881992|26.4|27.0|944.5
2020-09-08 18:22:40.012905|26.4|27.1|944.4
2020-09-08 18:22:45.145646|26.4|27.2|944.4
2020-09-08 18:22:50.277260|26.4|27.2|944.5
2020-09-08 18:22:55.406272|26.4|27.3|944.4
2020-09-08 18:23:00.534861|26.4|27.0|944.4
2020-09-08 18:23:05.663338|26.4|27.1|944.5
2020-09-08 18:23:10.792041|26.4|27.0|944.5
2020-09-08 18:23:15.920878|26.4|27.1|944.4
2020-09-08 18:23:21.052533|26.4|27.0|944.4
2020-09-08 18:23:26.186019|26.4|26.9|944.4
2020-09-08 18:23:31.316423|26.4|26.9|944.5
2020-09-08 18:23:36.445890|26.4|27.0|944.5
2020-09-08 18:23:41.574854|26.4|27.0|944.4
2020-09-08 18:23:46.703729|26.4|26.8|944.4
2020-09-08 18:23:51.835975|26.4|27.3|944.4
2020-09-08 18:23:56.966671|26.4|27.3|944.5
2020-09-08 18:24:02.104110|26.4|27.4|944.5
2020-09-08 18:24:07.238578|26.4|27.4|944.4
2020-09-08 18:24:12.366209|26.4|26.9|944.5
2020-09-08 18:24:17.498419|26.4|27.3|944.5
2020-09-08 18:24:22.631677|26.4|27.3|944.5
2020-09-08 18:24:27.760324|26.4|27.1|944.5
2020-09-08 18:24:32.893192|26.4|27.1|944.5
2020-09-08 18:24:38.027815|26.4|27.2|944.5
2020-09-08 18:24:43.158931|26.4|27.0|944.5
2020-09-08 18:24:48.289546|26.4|27.5|944.4
2020-09-08 18:24:53.418645|26.4|27.3|944.4
2020-09-08 18:24:58.547291|26.4|27.3|944.4
2020-09-08 18:25:03.676095|26.4|27.3|944.4
2020-09-08 18:25:08.804987|26.4|27.5|944.5
2020-09-08 18:25:13.937023|26.4|27.3|944.4
2020-09-08 18:25:19.069968|26.4|26.9|944.5
2020-09-08 18:25:24.206607|26.4|27.1|944.4
2020-09-08 18:25:29.339379|26.4|27.1|944.5
2020-09-08 18:25:34.471321|26.4|27.2|944.5
2020-09-08 18:25:39.605003|26.4|27.1|944.5
2020-09-08 18:25:44.739272|26.4|27.2|944.5
2020-09-08 18:25:49.872022|26.4|27.9|944.4
2020-09-08 18:25:55.001947|26.4|27.7|944.5
2020-09-08 18:26:00.135833|26.4|27.3|944.5
2020-09-08 18:26:05.266601|26.4|27.2|944.5
2020-09-08 18:26:10.398154|26.4|27.1|944.4
2020-09-08 18:26:15.526987|26.4|27.3|944.4
2020-09-08 18:26:20.659390|26.4|27.4|944.4
2020-09-08 18:26:25.788097|26.4|27.2|944.4
2020-09-08 18:26:30.916676|26.4|27.3|944.4
2020-09-08 18:26:36.049760|26.4|27.3|944.4
2020-09-08 18:26:41.184140|26.4|27.7|944.5
2020-09-08 18:26:46.315684|26.4|27.6|944.4
2020-09-08 18:26:51.444450|26.4|27.7|944.4
2020-09-08 18:26:56.568861|26.4|27.8|944.4
2020-09-08 18:27:01.698818|26.4|27.5|944.5
2020-09-08 18:27:06.827310|26.4|27.7|944.4
2020-09-08 18:27:11.958965|26.4|27.5|944.4
2020-09-08 18:27:17.093577|26.4|28.4|944.4
2020-09-08 18:27:22.226508|26.4|28.0|944.4
2020-09-08 18:27:27.359574|26.4|28.0|944.4
2020-09-08 18:27:32.491368|26.4|27.6|944.5
2020-09-08 18:27:37.620436|26.4|27.4|944.5
2020-09-08 18:27:42.748851|26.4|27.3|944.5
2020-09-08 18:27:47.881863|26.4|27.4|944.4
2020-09-08 18:27:53.016573|26.4|27.2|944.4
2020-09-08 18:27:58.148907|26.4|27.2|944.4
2020-09-08 18:28:03.279854|26.4|27.2|944.5
2020-09-08 18:28:08.408403|26.4|27.1|944.4
2020-09-08 18:28:13.537282|26.4|27.6|944.5
2020-09-08 18:28:18.666108|26.4|27.2|944.5
2020-09-08 18:28:23.794668|26.4|27.6|944.4
2020-09-08 18:28:28.926295|26.4|27.7|944.4
2020-09-08 18:28:34.057872|26.4|28.2|944.4
2020-09-08 18:28:39.188899|26.4|27.8|944.5
